time,x_sphinx,y_sphinx,z_sphinx,vx_sphinx,vy_sphinx,vz_sphinx,roll_sphinx,pitch_sphinx,yaw_sphinx,x_anafi,y_anafi,z_anafi,vx_anafi,vy_anafi,vz_anafi,roll_anafi,pitch_anafi,yaw_anafi,wp_x,wp_y,wp_z,wp_vx,wp_vy,wp_vz,wp_yaw
1759940470331763982,1.091,-0.59,7.035,0.605,1.034,-0.00982,-0.08386,-0.11957,-0.04916,1.165,-0.61,7.027,0.625,1.016,-0.003906,-0.0879,-0.1137,0.0338,0.9966,-0.08307,7.0,0.08307,0.9966,0.0,0.0
1759940470381802320,1.118,-0.5396,7.035,0.5454,1.063,-0.00933,-0.0798,-0.1233,-0.04916,1.2,-0.557,7.027,0.543,1.051,-0.0,-0.08154,-0.11993,0.0338,1.0,0.0,7.0,-0.0,1.0,0.0,0.0
1759940470431869983,1.145,-0.4834,7.035,0.4797,1.092,-0.00904,-0.0731,-0.1261,-0.0491,1.217,-0.504,7.027,0.496,1.07,-0.0,-0.0785,-0.12256,0.03372,1.0,0.0,7.0,-0.0,1.0,0.0,0.0
1759940470481824874,1.166,-0.4304,7.035,0.4185,1.115,-0.00871,-0.06714,-0.128,-0.04916,1.234,-0.451,7.023,0.4102,1.098,-0.0,-0.0703,-0.1259,0.03378,0.995,0.09985,7.0,-0.09985,0.995,0.0,0.0
1759940470531731605,1.185,-0.3765,7.035,0.357,1.135,-0.00856,-0.05984,-0.1304,-0.04913,1.252,-0.398,7.023,0.3594,1.113,-0.0,-0.06573,-0.1274,0.03378,0.995,0.09985,7.0,-0.09985,0.995,0.0,0.0
1759940470581750869,1.201,-0.317,7.035,0.2908,1.152,-0.01709,-0.05396,-0.1328,-0.04916,1.27,-0.3184,7.023,0.2734,1.133,-0.0,-0.0562,-0.1304,0.03397,0.98,0.1986,7.0,-0.1986,0.98,0.0,0.0
1759940470631690025,1.215,-0.2566,7.03,0.2236,1.166,-0.0289,-0.04834,-0.1368,-0.04907,1.287,-0.2917,7.023,0.2344,1.137,-0.007812,-0.0527,-0.1321,0.03403,0.98,0.1986,7.0,-0.1986,0.98,0.0,0.0
1759940470681714773,1.224,-0.2003,7.03,0.16,1.177,-0.0332,-0.04422,-0.1383,-0.04913,1.287,-0.2388,7.02,0.1484,1.148,-0.01953,-0.04596,-0.1368,0.03397,0.9556,0.2954,7.0,-0.2954,0.9556,0.0,0.0
1759940470731772661,1.23,-0.1389,7.027,0.091,1.187,-0.03464,-0.0388,-0.1387,-0.04913,1.287,-0.1858,7.02,0.10156,1.148,-0.02344,-0.043,-0.1376,0.03387,0.9556,0.2954,7.0,-0.2954,0.9556,0.0,0.0
1759940470781793832,1.233,-0.0817,7.027,0.02856,1.192,-0.04236,-0.03433,-0.1392,-0.04916,1.305,-0.1062,7.016,0.007812,1.152,-0.02734,-0.0359,-0.1381,0.03363,0.921,0.3894,7.0,-0.3894,0.921,0.0,0.0
